0.02124190330505371,481,47,
0.010323047637939453,355,39,
0.017663240432739258,449,44,
0.008716821670532227,315,37,
0.029793739318847656,707,58,
0.03947710990905762,1046,70,

Size,55,
Time,Length,Cost,Score,
0.15415290196736653,703.2666666666667,54.4,20667.750772641863,
0.04829096794128418,923,64,
0.010193824768066406,195,37,
0.08158016204833984,1329,76,
0.2566249370574951,795,59,
0.020802021026611328,293,37,
0.04015493392944336,566,49,
0.170745849609375,817,61,
0.11893892288208008,748,56,
0.667039155960083,1655,86,
0.34960412979125977,907,62,
0.24010491371154785,683,55,
0.011906147003173828,181,31,
0.1047828197479248,460,52,
0.1273648738861084,694,55,
0.06415987014770508,303,36,

Size,70,
Time,Length,Cost,Score,
0.04564150174458822,1020.8666666666667,65.13333333333334,45333.79927221086,
0.008998870849609375,300,36,
0.06684613227844238,1518,81,
0.019509077072143555,632,52,
0.025640010833740234,768,57,
0.06333708763122559,1517,80,
0.11525607109069824,2249,97,
0.12152385711669922,1637,85,
0.04018807411193848,1080,70,
0.01959991455078125,530,50,
0.03663492202758789,754,56,
0.05984997749328613,1285,76,
0.023492813110351562,719,61,
0.04332590103149414,1061,69,
0.017721891403198242,542,48,
0.022697925567626953,721,59,

